Egonet,Node,DegreeCentrality,EigenvectorCentrality,Gender
aaaba,979,0.09724770642201835,0.09218010110971779,1
aaaba,452,0.01834862385321101,0.026011531441209882,1
aaaba,995,0.1724770642201835,0.20785353673168908,1
aaaba,580,0.20917431192660552,0.2656302145991299,1
aaaba,485,0.13394495412844037,0.14952065438026763,1
aaaba,110,0.047706422018348627,0.05288602495687606,0
aaaba,853,0.09357798165137615,0.12359582191952287,1
aaaba,462,0.11009174311926606,0.16637058758961765,1
aaaba,582,0.08073394495412844,0.10294073194456686,1
aaaba,980,0.11009174311926606,0.14829470084946722,1
aaaba,174,0.20733944954128442,0.2265058439798445,0
aaaba,372,0.13211009174311927,0.1381808614296849,1
aaaba,470,0.14128440366972478,0.17643096782076131,1
aaaba,472,0.26788990825688075,0.30427463362660156,1
aaaba,305,0.26238532110091745,0.2820821879912201,1
aaaba,473,0.05688073394495413,0.0516846945278193,1
aaaba,714,0.06972477064220184,0.09516186402086349,1
aaaba,182,0.07155963302752294,0.08582247613923337,0
aaaba,7,0.15045871559633028,0.17527130620699255,1
aaaba,186,0.13211009174311927,0.13647332795065317,1
aaaba,741,0.23669724770642203,0.2562483125594848,1
aaaba,831,0.04954128440366973,0.059403309790281564,1
aaaba,486,0.045871559633027525,0.07172022083316733,1
aaaba,1029,0.09724770642201835,0.09797027963070702,1
aaaba,751,0.08440366972477065,0.11727605270805365,1
aaaba,1028,0.09724770642201835,0.11152900319192137,1
aaaba,321,0.11192660550458716,0.14764036683020282,1
aaaba,492,0.2036697247706422,0.20068827832281216,1
aaaba,203,0.09357798165137615,0.11853403350570799,1
aaaba,495,0.21834862385321102,0.22067422945297807,0
aaaba,762,0.06788990825688074,0.06847700360191067,1
aaaba,652,0.03486238532110092,0.04090293042521133,0
aaaba,764,0.27155963302752295,0.3197760663545791,1
aaaba,90,0.15412844036697249,0.18229442992660141,1
aaaba,1038,0.3779816513761468,0.37009873041443314,1
aaaba,91,0.14862385321100918,0.187010365230055,1
aaaba,753,0.12660550458715597,0.15627465080620184,1
aaaba,509,0.044036697247706424,0.038367491281554825,1
aaaba,230,0.15229357798165138,0.1611918570813662,1
aaaba,643,0.09174311926605505,0.10948776719532426,1
aaaba,786,0.01834862385321101,0.026082373856164163,1
aaaba,234,0.22201834862385322,0.2424963236153765,1
aaaba,516,0.15045871559633028,0.13631629094062764,1
aaaba,517,0.3522935779816514,0.3339238516907799,1
aaaba,270,0.08623853211009175,0.0932202270504279,1
aaaba,522,0.24403669724770644,0.2854196008657553,1
aaaba,331,0.045871559633027525,0.060307615160603845,0
aaaba,244,0.3137614678899083,0.3828875012970341,1
aaaba,557,0.13027522935779817,0.14233272850557796,1
aaaba,245,0.062385321100917435,0.08784491785572439,1
aaaba,532,0.07155963302752294,0.07812247889154958,1
aaaba,912,0.381651376146789,0.36674571494988323,1
aaaba,337,0.06788990825688074,0.0931483595626003,1
aaaba,253,0.14128440366972478,0.1920078579152263,1
aaaba,811,0.2018348623853211,0.24469555214439007,1
aaaba,137,0.22385321100917432,0.23497955693874306,1
aaaba,816,0.07889908256880734,0.11345351425492291,1
aaaba,20,0.03302752293577982,0.0321081661438342,1
aaaba,1018,0.09174311926605505,0.08792072805903652,1
aaaba,267,0.09357798165137615,0.08423402321730328,1
aaaba,823,0.062385321100917435,0.07973854031471261,1
aaaba,825,0.05504587155963303,0.05666450766178726,0
aaaba,556,0.08440366972477065,0.0989358973872401,1
aaaba,830,0.022018348623853212,0.03448104334984157,1
aaaba,559,0.21834862385321102,0.2655646992371799,1
aaaba,561,0.08623853211009175,0.10248247277571092,1
aaaba,1057,0.1779816513761468,0.20654526190959469,1
aaaba,563,0.06788990825688074,0.06712409465605035,1
aaaba,4,0.003669724770642202,0.008630793151339265,0
aaaba,211,0.30091743119266057,0.26861322938212456,1
aaaba,5,0.04954128440366973,0.04585391353411956,1
aaaba,637,0.02018348623853211,0.018163130556261012,1
aaaba,988,0.007339449541284404,0.01049981022844482,1
aaaba,291,0.05137614678899083,0.038790460414325004,1
aaaba,88,0.009174311926605505,0.012234663904918633,1
aaaba,813,0.23302752293577983,0.26301690821984003,1
aaaba,172,0.02018348623853211,0.015391408819340832,1
aaaba,196,0.12293577981651377,0.10713885785761161,1
aaaba,752,0.3192660550458716,0.31265183537068253,1
aaaba,346,0.045871559633027525,0.03769413619337195,1
aaaba,6,0.025688073394495414,0.02718698836634001,1
aaaba,156,0.23486238532110093,0.2377810323891945,1
aaaba,904,0.22018348623853212,0.187664480999908,1
aaaba,490,0.22385321100917432,0.15888874015671378,1
aaaba,1090,0.047706422018348627,0.04303956169699636,1
aaaba,256,0.06972477064220184,0.07907903587584014,1
aaaba,1036,0.11743119266055047,0.11353630228851559,1
aaaba,899,0.13027522935779817,0.13572697945671738,1
aaaba,767,0.07155963302752294,0.07348098768303049,1
aaaba,579,0.11743119266055047,0.12030363878406813,1
aaaba,1000,0.11926605504587157,0.14494647450317158,1
aaaba,524,0.11376146788990826,0.1125910744797912,1
aaaba,112,0.14128440366972478,0.1501101290699122,1
aaaba,113,0.03669724770642202,0.053623072844944955,1
aaaba,128,0.1779816513761468,0.16699818784936546,1
aaaba,218,0.047706422018348627,0.04377858784650098,1
aaaba,22,0.02018348623853211,0.0254152054827264,1
aaaba,540,0.15412844036697249,0.15821477390093058,1
aaaba,138,0.05871559633027523,0.051152763283122245,1
aaaba,8,0.029357798165137616,0.0355980623800592,0
aaaba,927,0.11376146788990826,0.11522504717812977,0
aaaba,572,0.10825688073394496,0.09266993999436586,1
aaaba,148,0.07339449541284404,0.08894924928650115,1
aaaba,694,0.05137614678899083,0.040930569273689675,1
aaaba,615,0.2036697247706422,0.21538174913348307,1
aaaba,443,0.03486238532110092,0.027847005839753823,1
aaaba,584,0.23853211009174313,0.2764591239645265,1
aaaba,802,0.05504587155963303,0.06346039332963976,1
aaaba,940,0.27339449541284405,0.27061201232468696,1
aaaba,1011,0.025688073394495414,0.02850816061537677,0
aaaba,958,0.12660550458715597,0.14670747101881637,1
aaaba,887,0.09908256880733946,0.0939855874805045,1
aaaba,896,0.01651376146788991,0.012259962474965923,0
aaaba,11,0.03486238532110092,0.03262216990875954,1
aaaba,368,0.007339449541284404,0.011193881830643035,1
aaaba,736,0.11743119266055047,0.13058748254206154,1
aaaba,373,0.14862385321100918,0.17509443151424484,1
aaaba,487,0.25137614678899084,0.2464498510850565,1
aaaba,777,0.04220183486238532,0.036109259321383036,1
aaaba,562,0.15412844036697249,0.12682024911243908,1
aaaba,698,0.01834862385321101,0.021379298435816842,1
aaaba,12,0.012844036697247707,0.016962210884653245,1
aaaba,13,0.022018348623853212,0.03168007855932028,1
aaaba,564,0.25871559633027524,0.32645289057554494,1
aaaba,87,0.08256880733944955,0.12358447647204086,1
aaaba,279,0.14678899082568808,0.16708406705170398,1
aaaba,569,0.07522935779816514,0.08221454121633805,1
aaaba,284,0.06788990825688074,0.0811110190410218,0
aaaba,610,0.10458715596330276,0.12962667942252862,1
aaaba,277,0.10642201834862386,0.10726435777411353,1
aaaba,672,0.05871559633027523,0.04498972526107382,1
aaaba,855,0.07339449541284404,0.08715534708575516,1
aaaba,345,0.11743119266055047,0.1601330795188377,1
aaaba,1073,0.07706422018348624,0.10848734415825738,1
aaaba,586,0.03302752293577982,0.030997002279945212,1
aaaba,183,0.09357798165137615,0.10192371370231766,1
aaaba,945,0.07889908256880734,0.08465369877173468,0
aaaba,119,0.09541284403669725,0.1172975801280841,1
aaaba,107,0.05688073394495413,0.0739931477715371,1
aaaba,281,0.09908256880733946,0.10996461963337255,1
aaaba,987,0.1963302752293578,0.2232661618309108,1
aaaba,889,0.13577981651376148,0.140782851713182,1
aaaba,890,0.031192660550458717,0.03778383291109608,1
aaaba,937,0.03853211009174312,0.04606928619767196,1
aaaba,436,0.022018348623853212,0.029298514492137735,1
aaaba,624,0.3889908256880734,0.36512921292667516,1
aaaba,894,0.06788990825688074,0.06383006795369084,1
aaaba,69,0.11192660550458716,0.10327797972846342,1
aaaba,353,0.07522935779816514,0.07146462064255318,1
aaaba,82,0.023853211009174313,0.031593264777485745,1
aaaba,357,0.04220183486238532,0.04509844685258246,1
aaaba,359,0.025688073394495414,0.03046788351063247,1
aaaba,488,0.20917431192660552,0.26711698990674515,1
aaaba,630,0.09908256880733946,0.08270662665944847,1
aaaba,94,0.03853211009174312,0.05281657808911869,1
aaaba,916,0.1908256880733945,0.19111879694512368,0
aaaba,369,0.14311926605504588,0.157320905764793,1
aaaba,98,0.08807339449541285,0.08477223874647953,1
aaaba,1086,0.045871559633027525,0.0545937744002206,1
aaaba,658,0.04036697247706422,0.04784434603032551,1
aaaba,659,0.3321100917431193,0.33410641911923444,0
aaaba,932,0.01834862385321101,0.02442946514614685,1
aaaba,388,0.01651376146788991,0.024172433039371156,0
aaaba,394,0.04036697247706422,0.061157855307177156,0
aaaba,399,0.05504587155963303,0.0672229563218995,1
aaaba,401,0.01651376146788991,0.028183013291601906,1
aaaba,686,0.3541284403669725,0.34092685034033976,0
aaaba,688,0.04954128440366973,0.0456899834230398,1
aaaba,957,0.031192660550458717,0.04053384432053508,1
aaaba,421,0.09357798165137615,0.09873593120801044,0
aaaba,807,0.04220183486238532,0.06137363759331117,1
aaaba,971,0.08440366972477065,0.1034704987896613,1
aaaba,144,0.26422018348623855,0.28341401006654876,1
aaaba,146,0.14495412844036698,0.16814421228661097,1
aaaba,977,0.044036697247706424,0.04945647363546535,1
aaaba,435,0.10825688073394496,0.14662715959236994,1
aaaba,438,0.12110091743119267,0.15476393240760167,1
aaaba,403,0.06972477064220184,0.07354231302596018,1
aaaba,1002,0.04954128440366973,0.04265880300117769,1
aaaba,389,0.05871559633027523,0.08624677344200112,1
aaaba,31,0.027522935779816515,0.03085449078433065,1
aaaba,1007,0.07522935779816514,0.08044368528507427,1
aaaba,45,0.023853211009174313,0.03568533834559708,1
aaaba,474,0.06788990825688074,0.061235864029423395,1
aaaba,738,0.04036697247706422,0.03965870514294194,1
aaaba,248,0.27339449541284405,0.3248027174950569,1
aaaba,691,0.27155963302752295,0.2837377220147111,1
aaaba,181,0.022018348623853212,0.024871758254045008,1
aaaba,224,0.14495412844036698,0.18759220237729798,1
aaaba,1055,0.04954128440366973,0.058294078392720196,1
aaaba,826,0.09908256880733946,0.13068163998473897,1
aaaba,521,0.027522935779816515,0.03171087305038426,1
aaaba,1064,0.05871559633027523,0.06774178457840034,1
aaaba,534,0.12293577981651377,0.15729535138383866,1
aaaba,293,0.09908256880733946,0.11363205492924773,1
aaaba,1075,0.11559633027522936,0.15375477192306164,1
aaaba,238,0.029357798165137616,0.04888084885182632,1
aaaba,320,0.062385321100917435,0.07023838779451086,1
aaaba,26,0.10458715596330276,0.12888919211035013,1
aaaba,1085,0.09357798165137615,0.1014480693353923,1
aaaba,832,0.09724770642201835,0.10747633876735802,1
aaaba,15,0.009174311926605505,0.015259330527693215,0
aaaba,73,0.05137614678899083,0.049124406521327206,1
aaaba,314,0.14128440366972478,0.15423576195047695,1
aaaba,356,0.062385321100917435,0.07207812528358948,1
aaaba,609,0.11192660550458716,0.12816821425141858,1
aaaba,324,0.13394495412844037,0.10792473198791976,1
aaaba,54,0.163302752293578,0.20646561690771895,1
aaaba,577,0.045871559633027525,0.049258595601442606,1
aaaba,1001,0.07889908256880734,0.05582017074244048,1
aaaba,645,0.04954128440366973,0.050270978568681526,1
aaaba,919,0.05871559633027523,0.051186819095853174,1
aaaba,651,0.044036697247706424,0.04046125957553662,1
aaaba,103,0.12660550458715597,0.11508660774815713,1
aaaba,664,0.04954128440366973,0.056693560865539845,1
aaaba,938,0.060550458715596334,0.07221583782005928,1
aaaba,397,0.05871559633027523,0.060485985749602594,1
aaaba,544,0.22752293577981653,0.24757242878388253,1
aaaba,639,0.22018348623853212,0.2402155896493387,1
aaaba,433,0.060550458715596334,0.04548905999281139,1
aaaba,160,0.11192660550458716,0.10714180470313238,1
aaaba,720,0.13577981651376148,0.11622790027869002,1
aaaba,459,0.11192660550458716,0.12340174755597698,1
aaaba,1005,0.1963302752293578,0.230364470957174,1
aaaba,729,0.1596330275229358,0.18067607282151382,1
aaaba,513,0.01834862385321101,0.02549143689869941,1
aaaba,246,0.1651376146788991,0.20153900988021703,1
aaaba,1069,0.12844036697247707,0.14572207454986677,1
aaaba,1074,0.10091743119266056,0.13084704809531808,1
aaaba,17,0.001834862385321101,0.006803328982737215,1
aaaba,18,0.07155963302752294,0.05624630115932496,1
aaaba,526,0.023853211009174313,0.020770273923732242,1
aaaba,456,0.062385321100917435,0.07117859996999967,1
aaaba,798,0.01834862385321101,0.014682287226005354,1
aaaba,325,0.023853211009174313,0.01963742799496856,1
aaaba,326,0.07339449541284404,0.08334039713957549,0
aaaba,66,0.07339449541284404,0.05414302800254666,1
aaaba,276,0.07339449541284404,0.08654662481029327,1
aaaba,849,0.06972477064220184,0.06238388936009349,1
aaaba,396,0.027522935779816515,0.03012994668897236,1
aaaba,627,0.009174311926605505,0.012785515243792088,1
aaaba,876,0.03669724770642202,0.02814525721462777,1
aaaba,879,0.04954128440366973,0.05148732484062364,1
aaaba,329,0.045871559633027525,0.04829967413914537,1
aaaba,617,0.10275229357798166,0.11262973229229294,1
aaaba,341,0.06605504587155964,0.04528812627433548,1
aaaba,382,0.06972477064220184,0.07352795964635274,0
aaaba,75,0.04220183486238532,0.04037829843205651,1
aaaba,905,0.03853211009174312,0.037256163780662654,1
aaaba,520,0.012844036697247707,0.013188991535877874,0
aaaba,390,0.05137614678899083,0.04716719962323182,1
aaaba,1009,0.11009174311926606,0.14329987046332165,1
aaaba,775,0.25688073394495414,0.293577686733703,1
aaaba,116,0.13211009174311927,0.1678200833944929,1
aaaba,710,0.03853211009174312,0.05013360879031229,1
aaaba,478,0.009174311926605505,0.01191767358322866,1
aaaba,1023,0.05137614678899083,0.05358991724690063,1
aaaba,721,0.009174311926605505,0.012044243266012505,1
aaaba,494,0.007339449541284404,0.012052863910528564,1
aaaba,409,0.01651376146788991,0.021560092353573854,1
aaaba,510,0.05688073394495413,0.048186414745838464,1
aaaba,252,0.027522935779816515,0.033889383607786365,1
aaaba,981,0.10275229357798166,0.13664604533777489,1
aaaba,546,0.03669724770642202,0.041433141633489774,1
aaaba,263,0.025688073394495414,0.02982956218493746,1
aaaba,268,0.1908256880733945,0.20528935887661495,1
aaaba,1039,0.009174311926605505,0.009198987009584964,0
aaaba,21,0.012844036697247707,0.009836690561640726,1
aaaba,448,0.12660550458715597,0.14384317887488068,1
aaaba,705,0.009174311926605505,0.013580747322191439,1
aaaba,593,0.005504587155963303,0.00945125782426276,0
aaaba,313,0.005504587155963303,0.008697715393331494,0
aaaba,636,0.04954128440366973,0.041730011027581004,1
aaaba,106,0.02018348623853211,0.025698610621007072,1
aaaba,162,0.07522935779816514,0.06901657689008982,1
aaaba,1048,0.02018348623853211,0.02675536978333428,1
aaaba,23,0.06422018348623854,0.0714776058905836,1
aaaba,589,0.060550458715596334,0.08047911232282215,1
aaaba,381,0.060550458715596334,0.06611692185333255,1
aaaba,465,0.08623853211009175,0.07749884017674603,1
aaaba,131,0.13394495412844037,0.16113677352948874,1
aaaba,913,0.22752293577981653,0.20587620362999473,0
aaaba,600,0.09174311926605505,0.1406398012452808,1
aaaba,25,0.003669724770642202,0.007028940182779518,1
aaaba,900,0.03302752293577982,0.03316188304501631,1
aaaba,344,0.029357798165137616,0.03057221711442963,1
aaaba,696,0.009174311926605505,0.011557799407303653,0
aaaba,27,0.003669724770642202,0.0076661288591218305,1
aaaba,350,0.1596330275229358,0.14866070342807314,1
aaaba,914,0.08440366972477065,0.0467808957751126,1
aaaba,715,0.20733944954128442,0.22121482449646235,1
aaaba,599,0.12660550458715597,0.15876038405114717,1
aaaba,30,0.001834862385321101,0.0068033289827372145,1
aaaba,404,0.02018348623853211,0.01830865841853334,1
aaaba,32,0.001834862385321101,0.00680332898273722,0
aaaba,837,0.047706422018348627,0.06212498459005625,1
aaaba,439,0.014678899082568808,0.017700908483617488,1
aaaba,985,0.01834862385321101,0.01755623851628965,0
aaaba,274,0.03486238532110092,0.04017186931490468,1
aaaba,109,0.07155963302752294,0.06598924290178476,1
aaaba,46,0.07339449541284404,0.06781491767482498,1
aaaba,99,0.06422018348623854,0.06661298608442119,1
aaaba,1071,0.27155963302752295,0.31381759908057133,1
aaaba,827,0.09724770642201835,0.11154168431819653,1
aaaba,72,0.11009174311926606,0.12694200236433484,1
aaaba,35,0.003669724770642202,0.0072965550117760365,1
aaaba,261,0.07706422018348624,0.07249774783643914,1
aaaba,1082,0.044036697247706424,0.0569967788312291,1
aaaba,820,0.01834862385321101,0.023906802585851084,1
aaaba,242,0.12477064220183487,0.15669090765335905,1
aaaba,469,0.03669724770642202,0.03599637718525564,1
aaaba,351,0.003669724770642202,0.007819164582050526,1
aaaba,883,0.05504587155963303,0.06062205631295639,1
aaaba,332,0.12477064220183487,0.10702856749482059,1
aaaba,205,0.009174311926605505,0.010034274750353326,1
aaaba,873,0.023853211009174313,0.027403297232603093,1
aaaba,37,0.007339449541284404,0.009893899389827432,1
aaaba,621,0.014678899082568808,0.017561862985176615,1
aaaba,38,0.01834862385321101,0.01970248901385612,1
aaaba,370,0.07706422018348624,0.058426037573461057,1
aaaba,734,0.01834862385321101,0.019608689205931895,1
aaaba,765,0.003669724770642202,0.007256477221837627,0
aaaba,650,0.029357798165137616,0.03126606308595879,1
aaaba,64,0.014678899082568808,0.014777928093754174,0
aaaba,76,0.012844036697247707,0.016660258255878888,0
aaaba,693,0.07155963302752294,0.09301004466606168,1
aaaba,846,0.13394495412844037,0.1429154095969231,1
aaaba,296,0.1577981651376147,0.1549856807198719,1
aaaba,292,0.28256880733944956,0.3276389428367794,1
aaaba,921,0.03302752293577982,0.05592263134800313,1
aaaba,930,0.05321100917431193,0.08687287356815562,1
aaaba,147,0.06422018348623854,0.07876995055780017,1
aaaba,695,0.10091743119266056,0.11861539649194962,1
aaaba,718,0.03669724770642202,0.04141875821181334,0
aaaba,1004,0.07522935779816514,0.08908223711974814,1
aaaba,922,0.05321100917431193,0.05582708838018005,1
aaaba,1042,0.1688073394495413,0.18010632775092628,1
aaaba,239,0.07522935779816514,0.09361765428348143,1
aaaba,41,0.001834862385321101,0.0068033289827372145,0
aaaba,43,0.014678899082568808,0.019157590489121225,1
aaaba,804,0.03302752293577982,0.028172646519573383,1
aaaba,229,0.1559633027522936,0.20299913470002318,1
aaaba,725,0.07522935779816514,0.09930949922224044,0
aaaba,750,0.05871559633027523,0.06823646871930981,1
aaaba,249,0.10642201834862386,0.13717937076885328,1
aaaba,447,0.014678899082568808,0.016197311432375003,1
aaaba,468,0.04036697247706422,0.035604078292741786,1
aaaba,933,0.003669724770642202,0.007264696177616292,1
aaaba,169,0.1688073394495413,0.18708987498977936,1
aaaba,984,0.06788990825688074,0.08318922385985637,1
aaaba,962,0.031192660550458717,0.03644164628506312,1
aaaba,47,0.011009174311926606,0.014691975060853723,1
aaaba,97,0.13761467889908258,0.14419785893692935,0
aaaba,608,0.023853211009174313,0.03936591925108622,1
aaaba,538,0.05137614678899083,0.047914135388519595,1
aaaba,999,0.07889908256880734,0.09731882085156725,1
aaaba,180,0.05688073394495413,0.0767943611129306,1
aaaba,476,0.08807339449541285,0.10172736407412883,1
aaaba,479,0.07522935779816514,0.1072795227362442,1
aaaba,784,0.11009174311926606,0.11111773903243449,1
aaaba,788,0.025688073394495414,0.030254431247972936,1
aaaba,663,0.023853211009174313,0.040375958564632164,0
aaaba,49,0.012844036697247707,0.014779293636543345,1
aaaba,629,0.05871559633027523,0.04829980058745757,1
aaaba,578,0.007339449541284404,0.011767283546440011,0
aaaba,375,0.08073394495412844,0.06989415858433476,1
aaaba,354,0.11743119266055047,0.1331949415906118,1
aaaba,909,0.09357798165137615,0.10012485115267375,1
aaaba,648,0.1688073394495413,0.1877019482935999,1
aaaba,380,0.11192660550458716,0.14534035819271246,1
aaaba,120,0.04954128440366973,0.059996873333356855,1
aaaba,856,0.031192660550458717,0.05019074661916433,1
aaaba,136,0.10275229357798166,0.1169958003593093,1
aaaba,429,0.009174311926605505,0.013185918522490502,1
aaaba,163,0.09541284403669725,0.0973010009127118,1
aaaba,335,0.027522935779816515,0.033823391919291,1
aaaba,716,0.14495412844036698,0.15623384604925208,1
aaaba,503,0.13577981651376148,0.15962325075855488,1
aaaba,959,0.05321100917431193,0.0704114300003249,1
aaaba,1070,0.05321100917431193,0.05789008656504304,1
aaaba,550,0.1798165137614679,0.21282233288969768,1
aaaba,508,0.12110091743119267,0.1528374554124874,1
aaaba,1083,0.03302752293577982,0.035113488367791164,0
aaaba,51,0.014678899082568808,0.010361450709523832,1
aaaba,65,0.023853211009174313,0.035326673949977676,1
aaaba,272,0.04220183486238532,0.03660272407759886,1
aaaba,52,0.003669724770642202,0.006933029455426485,0
aaaba,623,0.014678899082568808,0.019064265893707476,1
aaaba,53,0.060550458715596334,0.07252108150388045,1
aaaba,1026,0.11009174311926606,0.11234240750230332,1
aaaba,338,0.08073394495412844,0.09521375473756728,0
aaaba,55,0.005504587155963303,0.010781939113693285,0
aaaba,56,0.06788990825688074,0.09408389222250631,1
aaaba,865,0.05688073394495413,0.06453169230912313,1
aaaba,839,0.05321100917431193,0.071514982573859,1
aaaba,286,0.07522935779816514,0.07325852597949749,1
aaaba,303,0.029357798165137616,0.04365536550763119,1
aaaba,604,0.07889908256880734,0.0946153032191458,1
aaaba,886,0.03853211009174312,0.0560716853814049,1
aaaba,366,0.06788990825688074,0.09378908866354346,1
aaaba,850,0.011009174311926606,0.016667411888384553,1
aaaba,105,0.11559633027522936,0.15397645420222453,1
aaaba,278,0.014678899082568808,0.022319884924399055,1
aaaba,992,0.1724770642201835,0.21457248652124628,1
aaaba,457,0.03486238532110092,0.05501412649739706,1
aaaba,1010,0.09174311926605505,0.07836940082807185,1
aaaba,386,0.044036697247706424,0.05841084331988055,1
aaaba,1030,0.12293577981651377,0.11517721982726434,1
aaaba,460,0.11192660550458716,0.11750809215297948,1
aaaba,779,0.14495412844036698,0.19618669364965477,1
aaaba,504,0.05871559633027523,0.06099950217279071,1
aaaba,215,0.031192660550458717,0.04128378198815354,1
aaaba,539,0.05321100917431193,0.04606629063400311,0
aaaba,541,0.029357798165137616,0.0487230603098679,1
aaaba,58,0.011009174311926606,0.016667077504813745,1
aaaba,628,0.014678899082568808,0.025172537916720722,1
aaaba,974,0.06605504587155964,0.08249277400311594,1
aaaba,405,0.01834862385321101,0.024908893256013774,1
aaaba,809,0.07889908256880734,0.09920424484645156,1
aaaba,61,0.001834862385321101,0.006803328982737217,0
aaaba,79,0.03302752293577982,0.048294882941879724,1
aaaba,956,0.08807339449541285,0.09132025004477123,1
aaaba,115,0.003669724770642202,0.007043667967484803,0
aaaba,68,0.08623853211009175,0.10732477572632348,1
aaaba,632,0.02018348623853211,0.022978964494337582,1
aaaba,667,0.023853211009174313,0.029492738174463764,1
aaaba,943,0.062385321100917435,0.08377956961818907,1
aaaba,124,0.09174311926605505,0.10837970900165073,1
aaaba,950,0.08807339449541285,0.10131187620858037,1
aaaba,449,0.12293577981651377,0.14651027650420642,1
aaaba,480,0.03486238532110092,0.04302929945068242,1
aaaba,1031,0.04954128440366973,0.07332808830709765,1
aaaba,159,0.011009174311926606,0.015180775810941368,1
aaaba,226,0.044036697247706424,0.047690210305649176,1
aaaba,838,0.047706422018348627,0.04649001611585821,1
aaaba,424,0.03853211009174312,0.047670287933216114,1
aaaba,297,0.005504587155963303,0.00870875356167094,0
aaaba,790,0.014678899082568808,0.017166936335013813,1
aaaba,477,0.07339449541284404,0.05820109253047463,1
aaaba,743,0.03302752293577982,0.0311472284499612,1
aaaba,235,0.04036697247706422,0.04766420239396075,1
aaaba,806,0.01834862385321101,0.024404602093210548,1
aaaba,567,0.12293577981651377,0.16277661403538796,1
aaaba,740,0.011009174311926606,0.021174940976916207,1
aaaba,712,0.05504587155963303,0.08051188927452035,1
aaaba,733,0.05504587155963303,0.056682771471220667,1
aaaba,1081,0.003669724770642202,0.007137538481383528,0
aaaba,74,0.031192660550458717,0.04003588924226398,0
aaaba,150,0.029357798165137616,0.027405618730161462,1
aaaba,77,0.02018348623853211,0.02510268091492149,1
aaaba,78,0.02018348623853211,0.023455237253153537,1
aaaba,769,0.014678899082568808,0.014497954887080847,1
aaaba,774,0.03853211009174312,0.044941782124154055,1
aaaba,425,0.062385321100917435,0.060836768205931493,1
aaaba,258,0.03302752293577982,0.0402490135159185,1
aaaba,870,0.003669724770642202,0.009008117362999826,0
aaaba,587,0.022018348623853212,0.025155703830932328,1
aaaba,1045,0.02018348623853211,0.027929378967271323,0
aaaba,441,0.027522935779816515,0.030513854506581863,1
aaaba,84,0.005504587155963303,0.008127317073068996,0
aaaba,840,0.012844036697247707,0.010067863771952242,1
aaaba,745,0.03669724770642202,0.042431000109209256,1
aaaba,620,0.03302752293577982,0.04865058735501297,1
aaaba,161,0.04954128440366973,0.05407981641577919,1
aaaba,863,0.06788990825688074,0.09232579373700683,1
aaaba,763,0.13211009174311927,0.15077084805798155,1
aaaba,551,0.02018348623853211,0.031049218408797423,1
aaaba,86,0.01834862385321101,0.01551929529402894,0
aaaba,635,0.03302752293577982,0.03007935581704434,1
aaaba,89,0.022018348623853212,0.031221723157893278,0
aaaba,212,0.027522935779816515,0.0432901575856161,1
aaaba,805,0.062385321100917435,0.08511560363003952,1
aaaba,214,0.03486238532110092,0.0540078706734769,1
aaaba,1041,0.011009174311926606,0.016601471294521466,0
aaaba,315,0.044036697247706424,0.07966139727930253,1
aaaba,95,0.005504587155963303,0.007380568163024557,1
aaaba,1054,0.04220183486238532,0.049531024980832596,1
aaaba,947,0.01834862385321101,0.0290526126108497,1
aaaba,367,0.05504587155963303,0.06733691426396764,1
aaaba,665,0.045871559633027525,0.06216252209293074,0
aaaba,968,0.045871559633027525,0.052442984741882956,1
aaaba,854,0.07155963302752294,0.08207883410117184,1
aaaba,669,0.01834862385321101,0.02283463082535884,0
aaaba,213,0.03669724770642202,0.023861340499975608,1
aaaba,228,0.06788990825688074,0.0759433584807557,1
aaaba,100,0.012844036697247707,0.01540007444929357,1
aaaba,793,0.027522935779816515,0.03967211674592108,1
aaaba,1077,0.06605504587155964,0.07138320083098562,1
aaaba,697,0.022018348623853212,0.02179734366087071,1
aaaba,986,0.014678899082568808,0.01900654465310663,1
aaaba,104,0.003669724770642202,0.008630793151339265,0
aaaba,1063,0.05321100917431193,0.07188458733157134,0
aaaba,227,0.09724770642201835,0.11578751001661554,1
aaaba,891,0.027522935779816515,0.033690551785071916,0
aaaba,978,0.03486238532110092,0.04807990165158385,1
aaaba,997,0.09174311926605505,0.12569228523635842,1
aaaba,529,0.031192660550458717,0.027223556539430285,1
aaaba,318,0.03486238532110092,0.03816746245712125,1
aaaba,259,0.025688073394495414,0.022394996370568205,1
aaaba,111,0.05688073394495413,0.07266649029204451,1
aaaba,685,0.07339449541284404,0.07625886148420813,1
aaaba,875,0.07522935779816514,0.07737035152326012,1
aaaba,699,0.07155963302752294,0.06891182728896009,1
aaaba,595,0.011009174311926606,0.012538138346651727,1
aaaba,898,0.10825688073394496,0.1241686844364318,1
aaaba,590,0.01651376146788991,0.01974173511716329,1
aaaba,548,0.07339449541284404,0.10101939215611988,1
aaaba,841,0.03302752293577982,0.025657604112594858,0
aaaba,383,0.023853211009174313,0.02079069607419003,1
aaaba,427,0.05321100917431193,0.0547643694433297,1
aaaba,689,0.03486238532110092,0.046200557803522856,1
aaaba,168,0.029357798165137616,0.033373112209790584,1
aaaba,1067,0.06788990825688074,0.10413473981727732,1
aaaba,530,0.01651376146788991,0.019749457814363016,1
aaaba,125,0.005504587155963303,0.008521256928781662,1
